candidate_id,ref,hebrew_phrase,hebrew_token,proposed_values,evidence_source_id,evidence_note,confidence,current_status,what_to_check,recommended_default_decision,yossi_decision,yossi_notes,safety_warning
p2_tstd_112,Bereishis 2:9,כׇּל עֵץ,כׇּל,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_113,Bereishis 2:9,כׇּל עֵץ,עֵץ,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_114,Bereishis 2:9,נֶחְמָד לְמַרְאֶה וְטוֹב לְמַאֲכָל,נֶחְמָד,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_115,Bereishis 2:9,נֶחְמָד לְמַרְאֶה וְטוֹב לְמַאֲכָל,לְמַרְאֶה,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_116,Bereishis 2:9,נֶחְמָד לְמַרְאֶה וְטוֹב לְמַאֲכָל,וְטוֹב,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_117,Bereishis 2:9,נֶחְמָד לְמַרְאֶה וְטוֹב לְמַאֲכָל,לְמַאֲכָל,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_118,Bereishis 2:9,וְעֵץ הַחַיִּים,וְעֵץ,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_119,Bereishis 2:9,וְעֵץ הַחַיִּים,הַחַיִּים,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_120,Bereishis 2:9,בְּתוֹךְ הַגָּן,בְּתוֹךְ,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_121,Bereishis 2:9,בְּתוֹךְ הַגָּן,הַגָּן,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_122,Bereishis 2:9,וְעֵץ הַדַּעַת טוֹב וָרָע,וְעֵץ,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_123,Bereishis 2:9,וְעֵץ הַדַּעַת טוֹב וָרָע,הַדַּעַת,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_124,Bereishis 2:9,וְעֵץ הַדַּעַת טוֹב וָרָע,טוֹב,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_125,Bereishis 2:9,וְעֵץ הַדַּעַת טוֹב וָרָע,וָרָע,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
p2_tstd_126,Bereishis 2:10,וְנָהָר יֹצֵא מֵעֵדֶן,וְנָהָר,proposed_skill_id=phrase_translation; canonical_skill_id=phrase_translation,sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah,Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.,low,pending_yossi_enrichment_review,"Yossi should review this Perek 2 Token-Split Standards Enrichment enrichment candidate and either verify, revise, source-only, or mark follow-up.",needs_follow_up,,,"This is enrichment review only. It is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval."
