candidate_id	parent_candidate_id	source_map_file	source_row_id	ref	hebrew_phrase	token_index	hebrew_token	clean_hebrew_no_nikud	proposed_skill_id	proposed_zekelman_standard	proposed_standard_level	canonical_skill_id	canonical_standard_anchor	evidence_source_id	evidence_source_type	evidence_note	confidence	enrichment_review_status	yossi_decision	yossi_notes	question_allowed	protected_preview_allowed	reviewed_bank_allowed	runtime_allowed
p2_tstd_123	p2_std_036	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_027	Bereishis 2:9	וְעֵץ הַדַּעַת טוֹב וָרָע	2	הַדַּעַת	הדעת	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_124	p2_std_036	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_027	Bereishis 2:9	וְעֵץ הַדַּעַת טוֹב וָרָע	3	טוֹב	טוב	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_125	p2_std_036	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_027	Bereishis 2:9	וְעֵץ הַדַּעַת טוֹב וָרָע	4	וָרָע	ורע	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_126	p2_std_037	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_028	Bereishis 2:10	וְנָהָר יֹצֵא מֵעֵדֶן	1	וְנָהָר	ונהר	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_127	p2_std_037	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_028	Bereishis 2:10	וְנָהָר יֹצֵא מֵעֵדֶן	2	יֹצֵא	יצא	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_128	p2_std_037	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_028	Bereishis 2:10	וְנָהָר יֹצֵא מֵעֵדֶן	3	מֵעֵדֶן	מעדן	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_129	p2_std_038	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_029	Bereishis 2:10	לְהַשְׁקוֹת אֶת הַגָּן	1	לְהַשְׁקוֹת	להשקות	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_130	p2_std_038	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_029	Bereishis 2:10	לְהַשְׁקוֹת אֶת הַגָּן	2	אֶת	את	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_131	p2_std_038	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_029	Bereishis 2:10	לְהַשְׁקוֹת אֶת הַגָּן	3	הַגָּן	הגן	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_132	p2_std_039	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_030	Bereishis 2:10	וּמִשָּׁם יִפָּרֵד	1	וּמִשָּׁם	ומשם	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_133	p2_std_039	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_030	Bereishis 2:10	וּמִשָּׁם יִפָּרֵד	2	יִפָּרֵד	יפרד	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_134	p2_std_040	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_031	Bereishis 2:10	וְהָיָה לְאַרְבָּעָה רָאשִׁים	1	וְהָיָה	והיה	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_135	p2_std_040	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_031	Bereishis 2:10	וְהָיָה לְאַרְבָּעָה רָאשִׁים	2	לְאַרְבָּעָה	לארבעה	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_136	p2_std_040	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_031	Bereishis 2:10	וְהָיָה לְאַרְבָּעָה רָאשִׁים	3	רָאשִׁים	ראשים	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_137	p2_std_041	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_032	Bereishis 2:11	שֵׁם הָאֶחָד פִּישׁוֹן	1	שֵׁם	שם	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_138	p2_std_041	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_032	Bereishis 2:11	שֵׁם הָאֶחָד פִּישׁוֹן	2	הָאֶחָד	האחד	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_139	p2_std_041	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_032	Bereishis 2:11	שֵׁם הָאֶחָד פִּישׁוֹן	3	פִּישׁוֹן	פישון	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_140	p2_std_042	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_033	Bereishis 2:11	הוּא הַסֹּבֵב	1	הוּא	הוא	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_141	p2_std_042	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_033	Bereishis 2:11	הוּא הַסֹּבֵב	2	הַסֹּבֵב	הסבב	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_142	p2_std_043	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_034	Bereishis 2:11	אֵת כָּל אֶרֶץ הַחֲוִילָה	1	אֵת	את	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_143	p2_std_043	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_034	Bereishis 2:11	אֵת כָּל אֶרֶץ הַחֲוִילָה	2	כָּל	כל	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_tstd_144	p2_std_043	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_034	Bereishis 2:11	אֵת כָּל אֶרֶץ הַחֲוִילָה	3	אֶרֶץ	ארץ	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	yossi_enrichment_verified	verified	Yossi verified this token-split clean noun standards enrichment group for enrichment mapping only. This is not question approval, protected-preview approval, reviewed-bank approval, runtime approval, or student-facing approval.	needs_review	false	false	false
p2_tstd_145	p2_std_043	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_034	Bereishis 2:11	אֵת כָּל אֶרֶץ הַחֲוִילָה	4	הַחֲוִילָה	החוילה	phrase_translation			phrase_translation		sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Token-split standards candidate created because phrase-level standards may be broad; Yossi must confirm token-level mapping.	low	pending_yossi_enrichment_review			needs_review	false	false	false
