audit_id	source_candidate_file	source_candidate_id	source_candidate_type	ref	hebrew_token	hebrew_phrase	canonical_skill_id	canonical_standard_anchor	enrichment_review_status	enrichment_evidence_summary	proposed_question_family	eligibility_recommendation	recommendation_reason	risk_level	risk_reasons	yossi_question_review_decision	yossi_question_review_notes	question_allowed	protected_preview_allowed	reviewed_bank_allowed	runtime_allowed
qelig_b1_117	data/source_skill_enrichment/standards_candidates/bereishis_1_14_to_1_23_standards_candidates.tsv	std_b1_21_r030	phrase_level_standards	Bereishis 1:21		וְאֵת כָּל נֶפֶשׁ הַחַיָּה הָרֹמֶשֶׂת		3.01	needs_follow_up	ואת כל נפש החיה הרמשת mixes direct marker, quantifier, noun vocabulary, adjective, and verb/participle work. Phrase-level candidate remains unresolved and superseded by token-split standards candidates.	not_recommended	needs_follow_up	Phrase-level standards rows are broad bundles and should be resolved through token-level standards before question planning.	high	phrase_level_bundle;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_118	data/source_skill_enrichment/standards_candidates/bereishis_1_14_to_1_23_standards_candidates.tsv	std_b1_22_r035	phrase_level_standards	Bereishis 1:22		פְּרוּ וּרְבוּ		3.07	needs_follow_up	פרו ורבו contains two imperative-style verb forms and should be reviewed token by token. Phrase-level candidate remains unresolved and superseded by token-split standards candidates.	not_recommended	needs_follow_up	Phrase-level standards rows are broad bundles and should be resolved through token-level standards before question planning.	high	phrase_level_bundle;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_119	data/source_skill_enrichment/standards_candidates/bereishis_1_14_to_1_23_token_split_standards_candidates.tsv	stdtok_b1_14_23_001	token_split_standards	Bereishis 1:14	יהי	יְהִי מְאֹרֹת בִּרְקִיעַ הַשָּׁמַיִם	VERB.TENSE.FUTURE	3.07	needs_follow_up	Isolates יהי into a 3.07 verb-feature lane; future/jussive force remains follow-up.	not_recommended	needs_follow_up	Candidate remains unresolved in enrichment review and cannot be used for question-planning eligibility.	high	prefix_preposition_uncertain;future_jussive_uncertain;thin_evidence;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_120	data/source_skill_enrichment/standards_candidates/bereishis_1_14_to_1_23_token_split_standards_candidates.tsv	stdtok_b1_14_23_002	token_split_standards	Bereishis 1:14	מאורות	יְהִי מְאֹרֹת בִּרְקִיעַ הַשָּׁמַיִם	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Isolates מאורות into a noun-vocabulary lane.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_121	data/source_skill_enrichment/standards_candidates/bereishis_1_14_to_1_23_token_split_standards_candidates.tsv	stdtok_b1_14_23_003	token_split_standards	Bereishis 1:14	ב	יְהִי מְאֹרֹת בִּרְקִיעַ הַשָּׁמַיִם	PREFIX.BASIC_PREPOSITIONS	3.06	needs_follow_up	Isolates prefixed ב from ברקיע; prefix-function evidence remains follow-up.	not_recommended	needs_follow_up	Candidate remains unresolved in enrichment review and cannot be used for question-planning eligibility.	medium	prefix_preposition_uncertain;thin_evidence;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_122	data/source_skill_enrichment/standards_candidates/bereishis_1_14_to_1_23_token_split_standards_candidates.tsv	stdtok_b1_14_23_004	token_split_standards	Bereishis 1:14	רקיע	יְהִי מְאֹרֹת בִּרְקִיעַ הַשָּׁמַיִם	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Isolates רקיע into a noun-vocabulary lane.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_123	data/source_skill_enrichment/standards_candidates/bereishis_1_14_to_1_23_token_split_standards_candidates.tsv	stdtok_b1_14_23_005	token_split_standards	Bereishis 1:14	שמים	יְהִי מְאֹרֹת בִּרְקִיעַ הַשָּׁמַיִם	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Isolates שמים into a noun-vocabulary lane.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_124	data/source_skill_enrichment/standards_candidates/bereishis_1_14_to_1_23_token_split_standards_candidates.tsv	stdtok_b1_14_23_006	token_split_standards	Bereishis 1:14	ל	לְהַבְדִּיל בֵּין הַיּוֹם וּבֵין הַלָּיְלָה	PREFIX.BASIC_PREPOSITIONS	3.06	needs_follow_up	Isolates prefixed ל from להבדיל; prefix-function evidence remains follow-up.	not_recommended	needs_follow_up	Candidate remains unresolved in enrichment review and cannot be used for question-planning eligibility.	medium	prefix_preposition_uncertain;thin_evidence;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_125	data/source_skill_enrichment/standards_candidates/bereishis_1_14_to_1_23_token_split_standards_candidates.tsv	stdtok_b1_14_23_007	token_split_standards	Bereishis 1:14	הבדיל	לְהַבְדִּיל בֵּין הַיּוֹם וּבֵין הַלָּיְלָה	ROOT.IDENTIFY	3.02	yossi_enrichment_verified	Isolates the בדל root candidate from להבדיל for root-identification review.	shoresh_identification	eligible_candidate_for_yossi_question_review	Verified token-level 3.02 root standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_shoresh;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only; actual question wording must be reviewed separately.	needs_review	false	false	false
qelig_b1_126	data/source_skill_enrichment/standards_candidates/bereishis_1_14_to_1_23_token_split_standards_candidates.tsv	stdtok_b1_14_23_008	token_split_standards	Bereishis 1:14	יום	לְהַבְדִּיל בֵּין הַיּוֹם וּבֵין הַלָּיְלָה	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Isolates יום into a noun-vocabulary lane.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_127	data/source_skill_enrichment/standards_candidates/bereishis_1_14_to_1_23_token_split_standards_candidates.tsv	stdtok_b1_14_23_009	token_split_standards	Bereishis 1:14	לילה	לְהַבְדִּיל בֵּין הַיּוֹם וּבֵין הַלָּיְלָה	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Isolates לילה into a noun-vocabulary lane.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_128	data/source_skill_enrichment/standards_candidates/bereishis_1_14_to_1_23_token_split_standards_candidates.tsv	stdtok_b1_14_23_010	token_split_standards	Bereishis 1:15	והיו	וְהָיוּ לִמְאוֹרֹת בִּרְקִיעַ הַשָּׁמַיִם	VERB.TENSE.FUTURE	3.07	needs_follow_up	Isolates והיו into a verb-feature lane; exact tense/function remains follow-up.	not_recommended	needs_follow_up	Candidate remains unresolved in enrichment review and cannot be used for question-planning eligibility.	medium	prefix_preposition_uncertain;thin_evidence;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_129	data/source_skill_enrichment/standards_candidates/bereishis_1_14_to_1_23_token_split_standards_candidates.tsv	stdtok_b1_14_23_011	token_split_standards	Bereishis 1:15	ל	וְהָיוּ לִמְאוֹרֹת בִּרְקִיעַ הַשָּׁמַיִם	PREFIX.BASIC_PREPOSITIONS	3.06	needs_follow_up	Isolates prefixed ל from למאורות; prefix-function evidence remains follow-up.	not_recommended	needs_follow_up	Candidate remains unresolved in enrichment review and cannot be used for question-planning eligibility.	medium	prefix_preposition_uncertain;thin_evidence;requires_teacher_wording_review	needs_follow_up	Still requires follow-up before any question-input candidate review.	needs_review	false	false	false
qelig_b1_130	data/source_skill_enrichment/standards_candidates/bereishis_1_14_to_1_23_token_split_standards_candidates.tsv	stdtok_b1_14_23_012	token_split_standards	Bereishis 1:15	מאורות	וְהָיוּ לִמְאוֹרֹת בִּרְקִיעַ הַשָּׁמַיִם	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Isolates מאורות into a noun-vocabulary lane.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_131	data/source_skill_enrichment/standards_candidates/bereishis_1_14_to_1_23_token_split_standards_candidates.tsv	stdtok_b1_14_23_013	token_split_standards	Bereishis 1:15	רקיע	וְהָיוּ לִמְאוֹרֹת בִּרְקִיעַ הַשָּׁמַיִם	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Isolates רקיע into a noun-vocabulary lane.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
qelig_b1_132	data/source_skill_enrichment/standards_candidates/bereishis_1_14_to_1_23_token_split_standards_candidates.tsv	stdtok_b1_14_23_014	token_split_standards	Bereishis 1:15	שמים	וְהָיוּ לִמְאוֹרֹת בִּרְקִיעַ הַשָּׁמַיִם	WORD.MEANING_BASIC	3.01	yossi_enrichment_verified	Isolates שמים into a noun-vocabulary lane.	basic_noun_recognition	eligible_candidate_for_yossi_question_review	Verified token-level 3.01 vocabulary standards mapping is clean enough for later Yossi question-eligibility review.	low	clean_token_level_vocabulary;requires_teacher_wording_review	approve_as_input_candidate	Approved as future input candidate only. This is not question approval or protected-preview approval.	needs_review	false	false	false
