candidate_id	source_map_file	source_row_id	ref	hebrew_phrase	token_index	hebrew_token	clean_hebrew_no_nikud	proposed_translation	proposed_shoresh_or_keyword	proposed_vocabulary_category	first_150_match	first_150_entry_id	evidence_source_id	evidence_source_type	evidence_note	confidence	enrichment_review_status	yossi_decision	yossi_notes	question_allowed	protected_preview_allowed	runtime_allowed	reviewed_bank_allowed
p2_vocab_136	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_031	Bereishis 2:10	וְהָיָה לְאַרְבָּעָה רָאשִׁים	3	רָאשִׁים	ראשים			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_137	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_032	Bereishis 2:11	שֵׁם הָאֶחָד פִּישׁוֹן	1	שֵׁם	שם			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_138	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_032	Bereishis 2:11	שֵׁם הָאֶחָד פִּישׁוֹן	2	הָאֶחָד	האחד			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_139	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_032	Bereishis 2:11	שֵׁם הָאֶחָד פִּישׁוֹן	3	פִּישׁוֹן	פישון			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_140	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_033	Bereishis 2:11	הוּא הַסֹּבֵב	1	הוּא	הוא			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_141	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_033	Bereishis 2:11	הוּא הַסֹּבֵב	2	הַסֹּבֵב	הסבב			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_142	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_034	Bereishis 2:11	אֵת כָּל אֶרֶץ הַחֲוִילָה	1	אֵת	את			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_143	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_034	Bereishis 2:11	אֵת כָּל אֶרֶץ הַחֲוִילָה	2	כָּל	כל			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_144	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_034	Bereishis 2:11	אֵת כָּל אֶרֶץ הַחֲוִילָה	3	אֶרֶץ	ארץ			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_145	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_034	Bereishis 2:11	אֵת כָּל אֶרֶץ הַחֲוִילָה	4	הַחֲוִילָה	החוילה			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_146	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_035	Bereishis 2:11	אֲשֶׁר שָׁם הַזָּהָב	1	אֲשֶׁר	אשר			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_147	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_035	Bereishis 2:11	אֲשֶׁר שָׁם הַזָּהָב	2	שָׁם	שם			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_148	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_035	Bereishis 2:11	אֲשֶׁר שָׁם הַזָּהָב	3	הַזָּהָב	הזהב			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_149	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_036	Bereishis 2:12	וּזֲהַב הָאָרֶץ הַהִוא טוֹב	1	וּזֲהַב	וזהב			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_150	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_036	Bereishis 2:12	וּזֲהַב הָאָרֶץ הַהִוא טוֹב	2	הָאָרֶץ	הארץ			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_151	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_036	Bereishis 2:12	וּזֲהַב הָאָרֶץ הַהִוא טוֹב	3	הַהִוא	ההוא			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_152	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_036	Bereishis 2:12	וּזֲהַב הָאָרֶץ הַהִוא טוֹב	4	טוֹב	טוב			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_153	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_037	Bereishis 2:12	שָׁם הַבְּדֹלַח וְאֶבֶן הַשֹּׁהַם	1	שָׁם	שם			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_154	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_037	Bereishis 2:12	שָׁם הַבְּדֹלַח וְאֶבֶן הַשֹּׁהַם	2	הַבְּדֹלַח	הבדלח			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_155	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_037	Bereishis 2:12	שָׁם הַבְּדֹלַח וְאֶבֶן הַשֹּׁהַם	3	וְאֶבֶן	ואבן			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_156	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_037	Bereishis 2:12	שָׁם הַבְּדֹלַח וְאֶבֶן הַשֹּׁהַם	4	הַשֹּׁהַם	השהם			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_157	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_038	Bereishis 2:13	וְשֵׁם הַנָּהָר הַשֵּׁנִי גִּיחוֹן	1	וְשֵׁם	ושם			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_158	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_038	Bereishis 2:13	וְשֵׁם הַנָּהָר הַשֵּׁנִי גִּיחוֹן	2	הַנָּהָר	הנהר			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_159	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_038	Bereishis 2:13	וְשֵׁם הַנָּהָר הַשֵּׁנִי גִּיחוֹן	3	הַשֵּׁנִי	השני			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_160	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_038	Bereishis 2:13	וְשֵׁם הַנָּהָר הַשֵּׁנִי גִּיחוֹן	4	גִּיחוֹן	גיחון			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_161	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_039	Bereishis 2:13	הוּא הַסּוֹבֵב	1	הוּא	הוא			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_162	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_039	Bereishis 2:13	הוּא הַסּוֹבֵב	2	הַסּוֹבֵב	הסובב			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
p2_vocab_163	data/verified_source_skill_maps/bereishis_2_4_to_2_17_source_to_skill_map.tsv	row_040	Bereishis 2:13	אֵת כָּל אֶרֶץ כּוּשׁ	1	אֵת	את			needs_yossi_review			sefaria_bereishis_english_metsudah; linear_chumash_translation_most_parshiyos_in_torah	verified_source_to_skill_map	Vocabulary/shoresh candidate created from verified Perek 2 source row; isolated meaning or shoresh must be supplied by later review before eligibility.	low	pending_yossi_enrichment_review			needs_review	false	false	false
